## Mon Oct 10 06:54:44 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_123184642.1	1235794.C811_00083	4.12e-89	268.0	COG3303@1|root,COG3303@2|Bacteria,2HUTW@201174|Actinobacteria,4CVM8@84998|Coriobacteriia	84998|Coriobacteriia	P	Cytochrome c3	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_c3_2
WP_123184649.1	1384484.AEQU_1821	8.02e-135	399.0	COG0842@1|root,COG0842@2|Bacteria,2H9HW@201174|Actinobacteria,4CVNA@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
WP_123184652.1	1384484.AEQU_1825	1.35e-79	244.0	COG2197@1|root,COG2197@2|Bacteria,2IBZ9@201174|Actinobacteria,4CVWY@84998|Coriobacteriia	84998|Coriobacteriia	K	transcriptional regulator, LuxR family	-	-	-	-	-	-	-	-	-	-	-	-	GerE,PocR,Response_reg
WP_123184655.1	1235794.C811_00070	6.18e-177	503.0	COG0337@1|root,COG0337@2|Bacteria,2GIUZ@201174|Actinobacteria,4CUIE@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the conversion of 3-deoxy-D-arabino- heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ)	aroB	-	4.2.3.4	ko:K01735	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03083	RC00847	ko00000,ko00001,ko00002,ko01000	-	-	-	DHQ_synthase
WP_123184656.1	1384484.AEQU_0590	1.18e-199	562.0	COG0082@1|root,COG0082@2|Bacteria,2GJJN@201174|Actinobacteria,4CUZR@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	-	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000	-	-	-	Chorismate_synt
WP_123184659.1	1232446.BAIE02000077_gene709	4.89e-26	102.0	2DMQ8@1|root,32SZ9@2|Bacteria,1VD1R@1239|Firmicutes,24MPF@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	NTP_transf_2
WP_123184661.1	1121866.AUGK01000005_gene1151	9.13e-79	239.0	COG2179@1|root,COG2179@2|Bacteria,2HTFS@201174|Actinobacteria,4CVXP@84998|Coriobacteriia	84998|Coriobacteriia	S	HAD superfamily (Subfamily IIIA) phosphatase, TIGR01668	yqeG	-	-	ko:K07015	-	-	-	-	ko00000	-	-	-	Hydrolase_like
WP_123184662.1	1121866.AUGK01000005_gene1152	4.45e-134	395.0	COG1559@1|root,COG1559@2|Bacteria,2GKGQ@201174|Actinobacteria,4CUCZ@84998|Coriobacteriia	84998|Coriobacteriia	S	Functions as a peptidoglycan terminase that cleaves nascent peptidoglycan strands endolytically to terminate their elongation	mltG	-	-	ko:K07082	-	-	-	-	ko00000	-	-	-	YceG
WP_123184663.1	1384484.AEQU_0585	5.29e-66	203.0	COG0816@1|root,COG0816@2|Bacteria,2HGE5@201174|Actinobacteria,4CW3E@84998|Coriobacteriia	84998|Coriobacteriia	L	Could be a nuclease involved in processing of the 5'-end of pre-16S rRNA	-	-	-	ko:K07447	-	-	-	-	ko00000,ko01000	-	-	-	RuvX
WP_123184669.1	1235794.C811_00118	0.0	986.0	COG0449@1|root,COG0449@2|Bacteria,2GKH0@201174|Actinobacteria,4CUES@84998|Coriobacteriia	84998|Coriobacteriia	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source	glmS	-	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	-	GATase_6,SIS
WP_123184671.1	1384484.AEQU_0633	1.58e-212	592.0	COG0016@1|root,COG0016@2|Bacteria,2GJGG@201174|Actinobacteria,4CUGV@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	-	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Phe_tRNA-synt_N,tRNA-synt_2d
WP_123184677.1	1384484.AEQU_1350	2.73e-83	248.0	COG0691@1|root,COG0691@2|Bacteria,2GJX1@201174|Actinobacteria,4CVMU@84998|Coriobacteriia	84998|Coriobacteriia	J	the 2 termini fold to resemble tRNA(Ala) and it encodes a tag peptide , a short internal open reading frame. During trans-translation Ala- aminoacylated tmRNA acts like a tRNA, entering the A-site of stalled ribosomes, displacing the stalled mRNA. The ribosome then switches to translate the ORF on the tmRNA	smpB	-	-	ko:K03664	-	-	-	-	ko00000	-	-	-	SmpB
WP_123184684.1	1121866.AUGK01000014_gene2093	3.21e-129	378.0	COG1313@1|root,COG1313@2|Bacteria,2HUFM@201174|Actinobacteria,4CUFC@84998|Coriobacteriia	84998|Coriobacteriia	C	Radical SAM domain protein	-	-	1.97.1.4	ko:K04070	-	-	-	-	ko00000,ko01000	-	-	-	Fer4_12,Fer4_14,Radical_SAM
WP_123184686.1	1235794.C811_00879	2.26e-129	377.0	COG1307@1|root,COG1307@2|Bacteria,2HG5U@201174|Actinobacteria,4CUCC@84998|Coriobacteriia	84998|Coriobacteriia	S	TIGRFAM degV family protein	-	-	-	-	-	-	-	-	-	-	-	-	DegV
WP_123184693.1	1384484.AEQU_1842	4.17e-140	406.0	COG0348@1|root,COG0348@2|Bacteria,2HUG7@201174|Actinobacteria,4CUHU@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S binding domain	-	-	-	ko:K02574	-	-	-	-	ko00000	-	-	-	Fer4,Fer4_5
WP_123184694.1	1384484.AEQU_1841	1.53e-113	330.0	COG0437@1|root,COG0437@2|Bacteria,2HUJ7@201174|Actinobacteria,4CUWM@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	-	ko:K02573	-	-	-	-	ko00000	-	-	-	Fer4_4,Fer4_7
WP_123184695.1	1034345.CAEM01000011_gene1299	3.58e-84	260.0	2B11R@1|root,31TF5@2|Bacteria,2HUVI@201174|Actinobacteria,4CVSD@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_123184697.1	1384484.AEQU_1129	9.91e-93	273.0	COG0440@1|root,COG0440@2|Bacteria,2GJCH@201174|Actinobacteria,4CUNX@84998|Coriobacteriia	84998|Coriobacteriia	E	ACT domain	ilvN	-	2.2.1.6	ko:K01653	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_5,ALS_ss_C
WP_123184700.1	1384484.AEQU_0879	3.36e-222	622.0	COG3259@1|root,COG3259@2|Bacteria,2GQ33@201174|Actinobacteria,4CVBM@84998|Coriobacteriia	84998|Coriobacteriia	C	Nickel-dependent hydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	NiFeSe_Hases
WP_123184701.1	1384484.AEQU_0878	3.49e-106	315.0	COG1941@1|root,COG1941@2|Bacteria,2GSPN@201174|Actinobacteria,4CUTN@84998|Coriobacteriia	84998|Coriobacteriia	C	NADH ubiquinone oxidoreductase, 20 Kd subunit	-	-	-	-	-	-	-	-	-	-	-	-	Oxidored_q6
WP_123184702.1	1034345.CAEM01000023_gene834	1.53e-194	542.0	COG0543@1|root,COG0543@2|Bacteria,2HXFY@201174|Actinobacteria,4CV8F@84998|Coriobacteriia	84998|Coriobacteriia	C	Oxidoreductase NAD-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	DHODB_Fe-S_bind,FAD_binding_6,NAD_binding_1
WP_123184703.1	479437.Elen_1253	2.05e-196	550.0	COG0479@1|root,COG0479@2|Bacteria,2I37A@201174|Actinobacteria,4CUEB@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_22
WP_123184704.1	1384484.AEQU_0894	3.07e-70	212.0	COG0335@1|root,COG0335@2|Bacteria,2IHRT@201174|Actinobacteria,4CVXA@84998|Coriobacteriia	84998|Coriobacteriia	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	-	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
WP_123184705.1	479437.Elen_1403	1.45e-45	149.0	COG4392@1|root,COG4392@2|Bacteria,2HV61@201174|Actinobacteria,4CWD8@84998|Coriobacteriia	84998|Coriobacteriia	S	Branched-chain amino acid transport	-	-	-	-	-	-	-	-	-	-	-	-	AzlD
WP_123184709.1	1384484.AEQU_1257	2.8e-132	384.0	COG1806@1|root,COG1806@2|Bacteria,2IAGN@201174|Actinobacteria,4CYIK@84998|Coriobacteriia	84998|Coriobacteriia	H	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation	-	-	2.7.11.33,2.7.4.28	ko:K09773	-	-	-	-	ko00000,ko01000	-	-	-	Kinase-PPPase
WP_123184711.1	1235794.C811_00793	0.0	926.0	COG0751@1|root,COG0751@2|Bacteria,2HFU4@201174|Actinobacteria,4CUAK@84998|Coriobacteriia	84998|Coriobacteriia	J	Glycyl-tRNA synthetase beta subunit	glyS	-	6.1.1.14	ko:K01879	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DALR_1,tRNA_synt_2f
WP_123184713.1	479437.Elen_1383	2.58e-86	259.0	COG0681@1|root,COG0681@2|Bacteria,2GIYN@201174|Actinobacteria,4CVY4@84998|Coriobacteriia	84998|Coriobacteriia	U	Belongs to the peptidase S26 family	lepB	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S26
WP_123184716.1	479437.Elen_1379	3.5e-32	114.0	COG1837@1|root,COG1837@2|Bacteria,2HVAF@201174|Actinobacteria,4CWJN@84998|Coriobacteriia	84998|Coriobacteriia	S	Belongs to the UPF0109 family	-	-	-	ko:K06960	-	-	-	-	ko00000	-	-	-	KH_4
WP_123184717.1	502558.EGYY_17080	3.75e-44	144.0	COG0228@1|root,COG0228@2|Bacteria,2IKU0@201174|Actinobacteria,4CWB2@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	-	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
WP_123184723.1	479437.Elen_1364	1.16e-35	120.0	COG0333@1|root,COG0333@2|Bacteria,2HU2H@201174|Actinobacteria,4CWMX@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
WP_123184730.1	1121866.AUGK01000012_gene1773	7.88e-88	260.0	COG0711@1|root,COG0711@2|Bacteria,2I6H4@201174|Actinobacteria,4CVAM@84998|Coriobacteriia	84998|Coriobacteriia	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_123184734.1	1384484.AEQU_0833	1.14e-56	178.0	COG1302@1|root,COG1302@2|Bacteria,2HUZ1@201174|Actinobacteria,4CW16@84998|Coriobacteriia	84998|Coriobacteriia	S	Asp23 family, cell envelope-related function	-	-	-	-	-	-	-	-	-	-	-	-	Asp23
WP_123184740.1	1235794.C811_00315	4.98e-40	139.0	COG0350@1|root,COG0350@2|Bacteria,2IHXW@201174|Actinobacteria,4CWEG@84998|Coriobacteriia	84998|Coriobacteriia	L	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	-	-	2.1.1.63	ko:K00567	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1,Methyltransf_1N
WP_123184743.1	502558.EGYY_12940	5.37e-41	136.0	COG1314@1|root,COG1314@2|Bacteria,2HTTU@201174|Actinobacteria,4CW9B@84998|Coriobacteriia	84998|Coriobacteriia	U	Preprotein translocase SecG subunit	secG	-	-	ko:K03075	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecG
WP_123184744.1	479437.Elen_1776	3.76e-264	736.0	COG0696@1|root,COG0696@2|Bacteria,2HHGK@201174|Actinobacteria,4CUJ8@84998|Coriobacteriia	84998|Coriobacteriia	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate	gpmI	-	5.4.2.12	ko:K15633	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000	-	-	-	Metalloenzyme,Phosphodiest,iPGM_N
WP_123184745.1	502558.EGYY_12920	1.43e-132	381.0	COG0149@1|root,COG0149@2|Bacteria,2GJXZ@201174|Actinobacteria,4CU8V@84998|Coriobacteriia	84998|Coriobacteriia	G	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	tpiA	-	5.3.1.1	ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01015	RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	TIM
WP_123184747.1	479437.Elen_1779	1.65e-220	610.0	COG0057@1|root,COG0057@2|Bacteria,2GJK4@201174|Actinobacteria,4CUJP@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	gap	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	Gp_dh_C,Gp_dh_N
WP_123184748.1	1121866.AUGK01000004_gene233	5.58e-153	437.0	COG1481@1|root,COG1481@2|Bacteria,2GJZU@201174|Actinobacteria,4CUY0@84998|Coriobacteriia	84998|Coriobacteriia	K	May be required for sporulation	whiA	-	-	ko:K09762	-	-	-	-	ko00000	-	-	-	HTH_WhiA,LAGLIDADG_WhiA,WhiA_N
WP_123184750.1	1384484.AEQU_0972	1.2e-150	432.0	COG1660@1|root,COG1660@2|Bacteria,2GMWB@201174|Actinobacteria,4CUJK@84998|Coriobacteriia	84998|Coriobacteriia	S	Displays ATPase and GTPase activities	-	-	-	ko:K06958	-	-	-	-	ko00000,ko03019	-	-	-	ATP_bind_2
WP_123184753.1	471855.Shel_26720	9.33e-13	67.4	2EJN5@1|root,33DD1@2|Bacteria,2HVD7@201174|Actinobacteria,4CWPP@84998|Coriobacteriia	84998|Coriobacteriia	S	HIRAN domain	-	-	-	-	-	-	-	-	-	-	-	-	HIRAN
WP_123184754.1	1384484.AEQU_0905	7.34e-291	797.0	COG0334@1|root,COG0334@2|Bacteria,2GKXG@201174|Actinobacteria,4CUBQ@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the Glu Leu Phe Val dehydrogenases family	-	-	1.4.1.4	ko:K00262	ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100	-	R00248	RC00006,RC02799	ko00000,ko00001,ko01000	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
WP_123184762.1	1384484.AEQU_0875	1.79e-87	257.0	COG0105@1|root,COG0105@2|Bacteria,2IFBU@201174|Actinobacteria,4CVPI@84998|Coriobacteriia	84998|Coriobacteriia	F	Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate	ndk	-	2.7.4.6	ko:K00940	ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016	M00049,M00050,M00052,M00053	R00124,R00139,R00156,R00330,R00570,R00722,R01137,R01857,R02093,R02326,R02331,R03530,R11894,R11895	RC00002	ko00000,ko00001,ko00002,ko01000,ko04131	-	-	-	NDK
WP_123184763.1	1384484.AEQU_0874	9.4e-136	405.0	COG0457@1|root,COG0457@2|Bacteria,2HUGG@201174|Actinobacteria,4CUIP@84998|Coriobacteriia	84998|Coriobacteriia	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_12,TPR_16,TPR_6,TPR_7,TPR_8
WP_123184765.1	1384484.AEQU_0866	3.67e-17	78.6	COG1433@1|root,COG1433@2|Bacteria,2HVAQ@201174|Actinobacteria,4CWK4@84998|Coriobacteriia	84998|Coriobacteriia	S	Dinitrogenase iron-molybdenum cofactor	-	-	-	-	-	-	-	-	-	-	-	-	Nitro_FeMo-Co
WP_123184767.1	479437.Elen_1235	1.5e-64	198.0	COG0292@1|root,COG0292@2|Bacteria,2IHTN@201174|Actinobacteria,4CVXQ@84998|Coriobacteriia	84998|Coriobacteriia	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	-	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20
WP_123184768.1	1034345.CAEM01000023_gene846	1.69e-33	115.0	COG0291@1|root,COG0291@2|Bacteria,2HV94@201174|Actinobacteria,4CWHW@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the bacterial ribosomal protein bL35 family	rpmI	-	-	ko:K02916	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L35p
WP_123184769.1	1384484.AEQU_0863	6.44e-118	339.0	COG0290@1|root,COG0290@2|Bacteria,2GJGT@201174|Actinobacteria,4CUA6@84998|Coriobacteriia	84998|Coriobacteriia	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins	infC	-	-	ko:K02520	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	IF3_C,IF3_N
WP_123184779.1	411471.SUBVAR_06420	2.45e-124	365.0	COG1216@1|root,COG1216@2|Bacteria,1UHWE@1239|Firmicutes,25E57@186801|Clostridia,3WSNX@541000|Ruminococcaceae	186801|Clostridia	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_123184783.1	1384484.AEQU_0561	1.4e-23	90.9	2B1N0@1|root,32CVJ@2|Bacteria,2HVCR@201174|Actinobacteria,4CWNT@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_123184784.1	479437.Elen_2580	4.51e-129	372.0	COG0755@1|root,COG0755@2|Bacteria,2IIHK@201174|Actinobacteria,4CU7P@84998|Coriobacteriia	84998|Coriobacteriia	O	Cytochrome c assembly protein	-	-	-	ko:K02195	ko02010,map02010	M00259	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.107	-	-	Cytochrom_C_asm
WP_123184785.1	1384484.AEQU_0559	1.81e-111	328.0	COG2386@1|root,COG2386@2|Bacteria,2GUCP@201174|Actinobacteria,4CV8U@84998|Coriobacteriia	84998|Coriobacteriia	O	heme exporter protein CcmB	-	-	-	ko:K02194	ko02010,map02010	M00259	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.107	-	-	CcmB
WP_123184786.1	1121866.AUGK01000005_gene1173	2.79e-121	351.0	COG1131@1|root,COG1131@2|Bacteria,2H5DY@201174|Actinobacteria,4CV85@84998|Coriobacteriia	84998|Coriobacteriia	V	PFAM ABC transporter	-	-	3.6.3.41,3.6.3.7	ko:K01990,ko:K02193,ko:K09697	ko02010,ko02020,map02010,map02020	M00253,M00254,M00259	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.107,3.A.1.115	-	-	ABC_tran,Rad17
WP_123184792.1	479437.Elen_2661	0.0	895.0	COG0143@1|root,COG0143@2|Bacteria,2GK4S@201174|Actinobacteria,4CUHQ@84998|Coriobacteriia	84998|Coriobacteriia	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g
WP_123184794.1	1235794.C811_00004	2.19e-60	189.0	COG1959@1|root,COG1959@2|Bacteria,2INF3@201174|Actinobacteria,4CWAE@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	Rrf2
WP_123184796.1	479437.Elen_2148	0.0	1117.0	COG0444@1|root,COG1173@1|root,COG0444@2|Bacteria,COG1173@2|Bacteria,2GIXV@201174|Actinobacteria,4CUDX@84998|Coriobacteriia	84998|Coriobacteriia	P	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02031,ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran,BPD_transp_1,OppC_N,oligo_HPY
WP_123184801.1	1034345.CAEM01000014_gene188	8.76e-195	543.0	COG0329@1|root,COG0329@2|Bacteria,2GJDB@201174|Actinobacteria,4CUG0@84998|Coriobacteriia	84998|Coriobacteriia	EM	Belongs to the DapA family	-	-	4.3.3.7	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R10147	RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
WP_123184802.1	479437.Elen_0996	1.96e-69	212.0	COG5015@1|root,COG5015@2|Bacteria,2HV32@201174|Actinobacteria,4CW7X@84998|Coriobacteriia	84998|Coriobacteriia	S	Pfam:Pyridox_oxidase	-	-	-	-	-	-	-	-	-	-	-	-	Putative_PNPOx,Pyrid_ox_like
WP_123184803.1	1235794.C811_00218	6.56e-115	337.0	COG0619@1|root,COG0619@2|Bacteria,2INV1@201174|Actinobacteria,4CYEN@84998|Coriobacteriia	84998|Coriobacteriia	P	cobalt transport protein	-	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
WP_123184804.1	1384484.AEQU_0721	7.96e-139	401.0	COG1122@1|root,COG1122@2|Bacteria,2GJ0M@201174|Actinobacteria,4CUE1@84998|Coriobacteriia	84998|Coriobacteriia	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran,DUF87
WP_123184807.1	1121866.AUGK01000005_gene1061	0.0	1205.0	COG0341@1|root,COG0342@1|root,COG0341@2|Bacteria,COG0342@2|Bacteria,2GJTT@201174|Actinobacteria,4CUSY@84998|Coriobacteriia	84998|Coriobacteriia	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secD	-	-	ko:K03072,ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	2.A.6.4,3.A.5.2,3.A.5.7	-	-	SecD_SecF,Sec_GG
WP_123184808.1	479437.Elen_0980	2.02e-191	539.0	COG0809@1|root,COG0809@2|Bacteria,2GN51@201174|Actinobacteria,4CV18@84998|Coriobacteriia	84998|Coriobacteriia	J	Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA)	queA	-	2.4.99.17	ko:K07568	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Queuosine_synth
WP_123184810.1	1384484.AEQU_1107	2.51e-210	583.0	COG0540@1|root,COG0540@2|Bacteria,2GKNA@201174|Actinobacteria,4CUP8@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the ATCase OTCase family	pyrB	-	2.1.3.2	ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
WP_123184812.1	1235794.C811_00615	1.94e-205	573.0	COG0468@1|root,COG0468@2|Bacteria,2GJ4P@201174|Actinobacteria,4CUYM@84998|Coriobacteriia	84998|Coriobacteriia	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage	recA	-	-	ko:K03553	ko03440,map03440	M00729	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	RecA
