Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000108	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129424277.1	senegalimassilia_faecalis_WP_161566575.1, senegalimassilia_faecalis_WP_201738642.1, senegalimassilia_faecalis_WP_201738655.1
OG0000108	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_161566575.1, senegalimassilia_faecalis_WP_201738642.1	senegalimassilia_faecalis_WP_201738655.1
OG0000108	senegalimassilia_faecalis	n5	1.0	Terminal	senegalimassilia_faecalis_WP_161566575.1	senegalimassilia_faecalis_WP_201738642.1
OG0000109	N1	n0	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042432602.1, senegalimassilia_faecalis_WP_129423328.1	senegalimassilia_anaerobia_WP_042434773.1, senegalimassilia_faecalis_WP_129424160.1, senegalimassilia_anaerobia_WP_052297791.1, senegalimassilia_anaerobia_WP_042435957.1, senegalimassilia_faecalis_WP_161566621.1
OG0000109	N1	n2	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042434773.1, senegalimassilia_faecalis_WP_129424160.1	senegalimassilia_anaerobia_WP_052297791.1, senegalimassilia_anaerobia_WP_042435957.1, senegalimassilia_faecalis_WP_161566621.1
OG0000109	senegalimassilia_anaerobia	n5	1.0	Terminal	senegalimassilia_anaerobia_WP_052297791.1	senegalimassilia_anaerobia_WP_042435957.1
OG0000110	senegalimassilia_faecalis	n0	1.0	Terminal	senegalimassilia_faecalis_WP_129425628.1	senegalimassilia_faecalis_WP_129425636.1, senegalimassilia_faecalis_WP_129425478.1, senegalimassilia_faecalis_WP_129424693.1, senegalimassilia_faecalis_WP_129424259.1, senegalimassilia_faecalis_WP_129425244.1, senegalimassilia_faecalis_WP_129425822.1
OG0000110	senegalimassilia_faecalis	n1	1.0	Terminal	senegalimassilia_faecalis_WP_129425636.1, senegalimassilia_faecalis_WP_129425478.1, senegalimassilia_faecalis_WP_129424693.1, senegalimassilia_faecalis_WP_129424259.1, senegalimassilia_faecalis_WP_129425244.1	senegalimassilia_faecalis_WP_129425822.1
OG0000110	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425636.1	senegalimassilia_faecalis_WP_129425478.1, senegalimassilia_faecalis_WP_129424693.1, senegalimassilia_faecalis_WP_129424259.1, senegalimassilia_faecalis_WP_129425244.1
OG0000110	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425478.1, senegalimassilia_faecalis_WP_129424693.1, senegalimassilia_faecalis_WP_129424259.1	senegalimassilia_faecalis_WP_129425244.1
OG0000110	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129425478.1, senegalimassilia_faecalis_WP_129424693.1	senegalimassilia_faecalis_WP_129424259.1
OG0000110	senegalimassilia_faecalis	n5	1.0	Terminal	senegalimassilia_faecalis_WP_129425478.1	senegalimassilia_faecalis_WP_129424693.1
OG0000111	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338198.1	collinsella_provencensis_WP_102337640.1
OG0000112	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_006234305.1	collinsella_aerofaciens_WP_124786335.1
OG0000113	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129422973.1	senegalimassilia_faecalis_WP_129423404.1
OG0000114	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_226803175.1	collinsella_intestinalis_WP_039910702.1
OG0000115	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_006235398.1	collinsella_aerofaciens_WP_055250894.1
OG0000116	N2	n0	0.666666666667	Non-Terminal	collinsella_provencensis_WP_102338163.1, collinsella_aerofaciens_WP_099432014.1	collinsella_aerofaciens_WP_117839942.1, collinsella_aerofaciens_WP_006235773.1, collinsella_provencensis_WP_102337963.1, collinsella_provencensis_WP_234346324.1
OG0000116	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_117839942.1	collinsella_aerofaciens_WP_006235773.1
OG0000116	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102337963.1	collinsella_provencensis_WP_234346324.1
OG0000117	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338553.1	collinsella_provencensis_WP_102338633.1
OG0000118	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_152063475.1	collinsella_intestinalis_WP_152063152.1
OG0000119	N2	n0	1.0	Non-Terminal	collinsella_aerofaciens_WP_055250439.1, collinsella_provencensis_WP_102337375.1, collinsella_intestinalis_WP_006722778.1	collinsella_provencensis_WP_102337657.1, collinsella_intestinalis_WP_152062964.1, collinsella_aerofaciens_WP_124786214.1
OG0000120	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_055251520.1	collinsella_aerofaciens_WP_164473279.1
OG0000121	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425924.1	senegalimassilia_faecalis_WP_269089566.1
OG0000122	N2	n1	0.666666666667	Non-Terminal	collinsella_intestinalis_WP_152063140.1, collinsella_aerofaciens_WP_114551454.1	collinsella_aerofaciens_WP_117734324.1, collinsella_intestinalis_WP_152062986.1, collinsella_intestinalis_WP_152063335.1
OG0000122	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_152062986.1	collinsella_intestinalis_WP_152063335.1
OG0000123	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042431935.1	senegalimassilia_anaerobia_WP_042434874.1
OG0000124	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338290.1	collinsella_provencensis_WP_234346315.1
OG0000125	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_193221144.1	collinsella_intestinalis_WP_182282004.1
OG0000125	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_117773016.1	collinsella_aerofaciens_WP_117583755.1
OG0000126	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042436301.1	senegalimassilia_anaerobia_WP_042432246.1
OG0000127	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102337965.1, collinsella_provencensis_WP_102337967.1	collinsella_provencensis_WP_102338188.1
OG0000127	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102337965.1	collinsella_provencensis_WP_102337967.1
OG0000128	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_117640103.1	collinsella_aerofaciens_WP_124785831.1
OG0000129	N2	n1	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_124786312.1, collinsella_provencensis_WP_102338462.1, collinsella_intestinalis_WP_152063324.1	collinsella_provencensis_WP_159060067.1, collinsella_aerofaciens_WP_117640543.1
OG0000130	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042432753.1	senegalimassilia_anaerobia_WP_238318243.1
OG0000131	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_117773385.1	collinsella_aerofaciens_WP_124786147.1
OG0000132	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129424982.1	senegalimassilia_faecalis_WP_129424176.1
OG0000133	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_236648310.1	senegalimassilia_faecalis_WP_129422873.1
OG0000134	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337547.1	collinsella_provencensis_WP_102338064.1
OG0000135	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_117840105.1	collinsella_aerofaciens_WP_241154660.1, collinsella_aerofaciens_WP_241154604.1, collinsella_aerofaciens_WP_117778979.1
OG0000135	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_241154660.1, collinsella_aerofaciens_WP_241154604.1	collinsella_aerofaciens_WP_117778979.1
OG0000135	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_241154660.1	collinsella_aerofaciens_WP_241154604.1
OG0000136	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129423246.1	senegalimassilia_faecalis_WP_161566587.1
OG0000137	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124786276.1	collinsella_aerofaciens_WP_117820254.1
OG0000138	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124786359.1	collinsella_aerofaciens_WP_117840168.1
OG0000139	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102337728.1	collinsella_provencensis_WP_102337895.1
OG0000140	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152063337.1, collinsella_intestinalis_WP_152063367.1, collinsella_intestinalis_WP_152063660.1	collinsella_intestinalis_WP_152063321.1
OG0000140	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_152063337.1	collinsella_intestinalis_WP_152063367.1, collinsella_intestinalis_WP_152063660.1
OG0000140	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_152063367.1	collinsella_intestinalis_WP_152063660.1
OG0000141	N2	n0	0.666666666667	Non-Terminal	collinsella_intestinalis_WP_006723721.1, collinsella_aerofaciens_WP_124785842.1, collinsella_provencensis_WP_102337985.1	collinsella_aerofaciens_WP_118328585.1, collinsella_intestinalis_WP_006722307.1, collinsella_intestinalis_WP_152063392.1
OG0000141	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_006722307.1	collinsella_intestinalis_WP_152063392.1
OG0000142	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129425009.1, senegalimassilia_anaerobia_WP_042436071.1	senegalimassilia_faecalis_WP_129424984.1
OG0000143	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786293.1, collinsella_aerofaciens_WP_124786295.1, collinsella_aerofaciens_WP_124786292.1	collinsella_aerofaciens_WP_124785733.1
OG0000143	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786293.1	collinsella_aerofaciens_WP_124786295.1, collinsella_aerofaciens_WP_124786292.1
OG0000143	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_124786295.1	collinsella_aerofaciens_WP_124786292.1
OG0000144	N1	n2	0.5	Non-Terminal	senegalimassilia_anaerobia_WP_042435914.1	senegalimassilia_faecalis_WP_201738719.1, senegalimassilia_anaerobia_WP_202898047.1
OG0000145	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124785766.1	collinsella_aerofaciens_WP_124786467.1
OG0000146	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_052297904.1, senegalimassilia_anaerobia_WP_052297909.1	senegalimassilia_anaerobia_WP_238318308.1
OG0000146	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_052297904.1	senegalimassilia_anaerobia_WP_052297909.1
OG0000147	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423284.1	senegalimassilia_faecalis_WP_161566594.1, senegalimassilia_faecalis_WP_129422791.1, senegalimassilia_faecalis_WP_129423599.1
OG0000147	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_161566594.1, senegalimassilia_faecalis_WP_129422791.1	senegalimassilia_faecalis_WP_129423599.1
OG0000147	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_161566594.1	senegalimassilia_faecalis_WP_129422791.1
OG0000148	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_161566633.1, senegalimassilia_faecalis_WP_129425842.1, senegalimassilia_anaerobia_WP_042435894.1	senegalimassilia_anaerobia_WP_042433136.1, senegalimassilia_faecalis_WP_129423120.1
OG0000148	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_161566633.1	senegalimassilia_faecalis_WP_129425842.1
OG0000149	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786025.1	collinsella_aerofaciens_WP_124786008.1
OG0000149	N3	n2	1.0	Non-Terminal	collinsella_intestinalis_WP_226803180.1, collinsella_provencensis_WP_102337752.1	collinsella_intestinalis_WP_152063682.1, collinsella_provencensis_WP_102338243.1
OG0000150	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_152063551.1	collinsella_intestinalis_WP_152063353.1
OG0000151	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129425596.1	senegalimassilia_faecalis_WP_129424895.1
OG0000152	N2	n0	0.666666666667	Non-Terminal	collinsella_provencensis_WP_102338320.1, collinsella_provencensis_WP_102338319.1, collinsella_aerofaciens_WP_124786640.1	collinsella_provencensis_WP_102337658.1, collinsella_intestinalis_WP_152062963.1, collinsella_aerofaciens_WP_124786215.1
OG0000152	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102338320.1	collinsella_provencensis_WP_102338319.1
OG0000153	N2	n2	0.333333333333	Non-Terminal	collinsella_provencensis_WP_102337358.1	collinsella_intestinalis_WP_006722725.1, collinsella_provencensis_WP_102337405.1, collinsella_aerofaciens_WP_124786235.1
OG0000154	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129423959.1, senegalimassilia_anaerobia_WP_042436083.1	senegalimassilia_faecalis_WP_201738666.1
OG0000155	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102337724.1	collinsella_provencensis_WP_102337319.1
OG0000156	N2	n2	0.333333333333	Non-Terminal	collinsella_provencensis_WP_102337245.1, collinsella_intestinalis_WP_152062821.1	collinsella_aerofaciens_WP_124786391.1, collinsella_intestinalis_WP_152062716.1
OG0000157	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129425333.1, senegalimassilia_faecalis_WP_129423126.1	senegalimassilia_anaerobia_WP_042433116.1, senegalimassilia_faecalis_WP_201738609.1
OG0000157	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425333.1	senegalimassilia_faecalis_WP_129423126.1
OG0000158	N1	n1	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042432607.1, senegalimassilia_faecalis_WP_201738634.1	senegalimassilia_anaerobia_WP_202898030.1, senegalimassilia_faecalis_WP_129422970.1, senegalimassilia_faecalis_WP_201738644.1
OG0000158	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129422970.1	senegalimassilia_faecalis_WP_201738644.1
OG0000159	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129422969.1	senegalimassilia_faecalis_WP_129425538.1
OG0000160	N2	n0	0.666666666667	Non-Terminal	collinsella_provencensis_WP_102338003.1, collinsella_intestinalis_WP_152063598.1, collinsella_aerofaciens_WP_124786533.1, collinsella_aerofaciens_WP_124786539.1	collinsella_aerofaciens_WP_197032104.1, collinsella_provencensis_WP_102338389.1
OG0000160	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_124786533.1	collinsella_aerofaciens_WP_124786539.1
OG0000161	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338266.1	collinsella_provencensis_WP_102338468.1
OG0000162	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338079.1	collinsella_provencensis_WP_102338245.1
OG0000163	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102338065.1	collinsella_provencensis_WP_199824825.1
OG0000164	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102337877.1	collinsella_provencensis_WP_102338067.1
OG0000165	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_152063206.1	collinsella_intestinalis_WP_152062856.1
OG0000166	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042436062.1	senegalimassilia_anaerobia_WP_042435447.1
OG0000166	N0	n3	0.2	Non-Terminal	senegalimassilia_faecalis_WP_201738796.1, collinsella_intestinalis_WP_152063216.1	collinsella_intestinalis_WP_152063018.1
OG0000167	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_162096592.1	senegalimassilia_anaerobia_WP_202898088.1
OG0000168	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_161566628.1	senegalimassilia_faecalis_WP_129425443.1, senegalimassilia_faecalis_WP_161566709.1
OG0000168	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129425443.1	senegalimassilia_faecalis_WP_161566709.1
OG0000169	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_152063327.1	collinsella_intestinalis_WP_152062896.1
OG0000170	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_234346218.1	collinsella_provencensis_WP_102338467.1, collinsella_provencensis_WP_234346348.1
OG0000170	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338467.1	collinsella_provencensis_WP_234346348.1
OG0000171	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_234346181.1	collinsella_provencensis_WP_102338460.1
OG0000172	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_102338052.1	collinsella_provencensis_WP_102337635.1
OG0000173	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425015.1, senegalimassilia_faecalis_WP_236648294.1	senegalimassilia_faecalis_WP_129424957.1
OG0000173	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129425015.1	senegalimassilia_faecalis_WP_236648294.1
OG0000174	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129423286.1, senegalimassilia_faecalis_WP_129424701.1	senegalimassilia_anaerobia_WP_042435898.1, senegalimassilia_faecalis_WP_129425383.1
OG0000174	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129423286.1	senegalimassilia_faecalis_WP_129424701.1
OG0000175	N3	n2	1.0	Non-Terminal: STRIDE	collinsella_provencensis_WP_102337322.1, collinsella_intestinalis_WP_152062970.1	collinsella_intestinalis_WP_152063311.1, collinsella_provencensis_WP_102337639.1
OG0000176	N1	n1	1.0	Non-Terminal	senegalimassilia_faecalis_WP_129425630.1, senegalimassilia_anaerobia_WP_042433113.1	senegalimassilia_faecalis_WP_129422800.1, senegalimassilia_anaerobia_WP_042434396.1, senegalimassilia_anaerobia_WP_202898094.1
OG0000176	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042434396.1	senegalimassilia_anaerobia_WP_202898094.1
OG0000177	N1	n1	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129423475.1, senegalimassilia_anaerobia_WP_042432231.1, senegalimassilia_faecalis_WP_129422863.1, senegalimassilia_anaerobia_WP_042434240.1	senegalimassilia_anaerobia_WP_042434030.1
OG0000177	N1	n2	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_129423475.1, senegalimassilia_anaerobia_WP_042432231.1	senegalimassilia_faecalis_WP_129422863.1, senegalimassilia_anaerobia_WP_042434240.1
OG0000178	collinsella_provencensis	n1	1.0	Terminal	collinsella_provencensis_WP_102338176.1	collinsella_provencensis_WP_102338177.1
OG0000178	N1	n2	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_081469012.1, senegalimassilia_faecalis_WP_129424833.1	senegalimassilia_anaerobia_WP_202898140.1, senegalimassilia_faecalis_WP_201738754.1
OG0000179	N1	n0	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042436447.1, senegalimassilia_faecalis_WP_129424500.1	senegalimassilia_anaerobia_WP_042434421.1, senegalimassilia_faecalis_WP_129424486.1, senegalimassilia_faecalis_WP_129422799.1, senegalimassilia_anaerobia_WP_042434402.1
OG0000179	N1	n2	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042434421.1, senegalimassilia_faecalis_WP_129424486.1	senegalimassilia_faecalis_WP_129422799.1, senegalimassilia_anaerobia_WP_042434402.1
OG0000258	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124785821.1, collinsella_aerofaciens_WP_022094440.1	collinsella_aerofaciens_WP_226814256.1, collinsella_aerofaciens_WP_124785810.1
OG0000258	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785821.1	collinsella_aerofaciens_WP_022094440.1
OG0000258	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_226814256.1	collinsella_aerofaciens_WP_124785810.1
OG0000259	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102337833.1	collinsella_provencensis_WP_102338444.1
OG0000277	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337933.1	collinsella_provencensis_WP_102338321.1, collinsella_provencensis_WP_102338025.1
OG0000277	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102338321.1	collinsella_provencensis_WP_102338025.1
OG0000308	N3	n1	1.0	Non-Terminal	collinsella_intestinalis_WP_152063039.1, collinsella_provencensis_WP_102337381.1	collinsella_provencensis_WP_102338497.1, collinsella_intestinalis_WP_152063036.1
OG0000330	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_164473281.1	collinsella_aerofaciens_WP_055285183.1
OG0000330	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_201738665.1	senegalimassilia_faecalis_WP_201738729.1
OG0000343	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124785814.1, collinsella_aerofaciens_WP_117647586.1, collinsella_aerofaciens_WP_089572477.1	collinsella_aerofaciens_WP_117564943.1
OG0000343	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785814.1	collinsella_aerofaciens_WP_117647586.1, collinsella_aerofaciens_WP_089572477.1
OG0000343	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_117647586.1	collinsella_aerofaciens_WP_089572477.1
OG0000383	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152062921.1, collinsella_intestinalis_WP_226803323.1, collinsella_intestinalis_WP_226803324.1	collinsella_intestinalis_WP_118272398.1
OG0000383	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152062921.1, collinsella_intestinalis_WP_226803323.1	collinsella_intestinalis_WP_226803324.1
OG0000383	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_152062921.1	collinsella_intestinalis_WP_226803323.1
OG0000388	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129423148.1	senegalimassilia_anaerobia_WP_042432625.1, senegalimassilia_faecalis_WP_201738633.1
OG0000390	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_117772878.1	collinsella_aerofaciens_WP_117583629.1
OG0000402	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102337580.1	collinsella_provencensis_WP_102337710.1
OG0000409	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152063838.1, collinsella_intestinalis_WP_152063837.1	collinsella_intestinalis_WP_193221231.1
OG0000409	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_152063838.1	collinsella_intestinalis_WP_152063837.1
OG0000410	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786659.1, collinsella_aerofaciens_WP_117774092.1	collinsella_aerofaciens_WP_117640602.1, collinsella_aerofaciens_WP_124786419.1
OG0000410	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786659.1	collinsella_aerofaciens_WP_117774092.1
OG0000410	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_117640602.1	collinsella_aerofaciens_WP_124786419.1
OG0000430	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_129423075.1, senegalimassilia_anaerobia_WP_042434705.1	senegalimassilia_anaerobia_WP_042435039.1, senegalimassilia_faecalis_WP_129423945.1
OG0000434	N0	n0	0.4	Non-Terminal	senegalimassilia_anaerobia_WP_222859227.1, collinsella_aerofaciens_WP_117757953.1, senegalimassilia_faecalis_WP_129423107.1	senegalimassilia_faecalis_WP_129422793.1, collinsella_aerofaciens_WP_117774414.1
OG0000451	N2	n0	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_117772902.1, collinsella_provencensis_WP_102337944.1, collinsella_intestinalis_WP_006723255.1	collinsella_aerofaciens_WP_233543591.1, collinsella_intestinalis_WP_118272036.1
OG0000454	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_152062886.1	collinsella_intestinalis_WP_152062880.1
OG0000458	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129423989.1, senegalimassilia_anaerobia_WP_042434993.1	senegalimassilia_anaerobia_WP_042432975.1
OG0000471	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_117773744.1	collinsella_aerofaciens_WP_124786030.1
OG0000475	senegalimassilia_faecalis	n1	1.0	Terminal	senegalimassilia_faecalis_WP_129425035.1, senegalimassilia_faecalis_WP_161566657.1, senegalimassilia_faecalis_WP_269089549.1	senegalimassilia_faecalis_WP_129425560.1
OG0000475	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425035.1, senegalimassilia_faecalis_WP_161566657.1	senegalimassilia_faecalis_WP_269089549.1
OG0000475	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425035.1	senegalimassilia_faecalis_WP_161566657.1
OG0000493	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042436307.1	senegalimassilia_anaerobia_WP_042436363.1, senegalimassilia_anaerobia_WP_148514812.1
OG0000493	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042436363.1	senegalimassilia_anaerobia_WP_148514812.1
OG0000509	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786603.1	collinsella_aerofaciens_WP_241154585.1, collinsella_aerofaciens_WP_117839927.1
OG0000509	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_241154585.1	collinsella_aerofaciens_WP_117839927.1
OG0000511	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_162096564.1, senegalimassilia_faecalis_WP_161566668.1	senegalimassilia_faecalis_WP_129424899.1, senegalimassilia_anaerobia_WP_148514816.1
OG0000516	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042436296.1	senegalimassilia_anaerobia_WP_042434415.1
OG0000516	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129424492.1	senegalimassilia_faecalis_WP_129425574.1
OG0000526	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786116.1, collinsella_aerofaciens_WP_118256809.1	collinsella_aerofaciens_WP_124786584.1
OG0000526	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786116.1	collinsella_aerofaciens_WP_118256809.1
OG0000533	collinsella_aerofaciens	n0	1.0	Terminal	collinsella_aerofaciens_WP_124786723.1	collinsella_aerofaciens_WP_124785924.1, collinsella_aerofaciens_WP_124785711.1, collinsella_aerofaciens_WP_164473263.1, collinsella_aerofaciens_WP_124785922.1
