# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	72254	73261	+	WP_136845077.1	WP_136845077.1		tRNA dihydrouridine synthase DusB	dusB		E5982_RS00355	1008	335	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	73378	74490	+					hemW		E5982_RS00360	1113		old_locus_tag=E5982_00360
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	73378	74490	+	WP_136845079.1	WP_136845079.1		radical SAM family heme chaperone HemW	hemW		E5982_RS00360	1113	370	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	74628	75638	+					hrcA		E5982_RS00365	1011		old_locus_tag=E5982_00365
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	74628	75638	+	WP_123184481.1	WP_123184481.1		heat-inducible transcriptional repressor HrcA	hrcA		E5982_RS00365	1011	336	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	75709	76857	+					dnaJ		E5982_RS00370	1149		old_locus_tag=E5982_00370
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	75709	76857	+	WP_136845080.1	WP_136845080.1		molecular chaperone DnaJ	dnaJ		E5982_RS00370	1149	382	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	77152	78054	+							E5982_RS00375	903		old_locus_tag=E5982_00375
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	77152	78054	+	WP_136845082.1	WP_136845082.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			E5982_RS00375	903	300	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	78047	79333	+							E5982_RS00380	1287		old_locus_tag=E5982_00380
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	78047	79333	+	WP_136845084.1	WP_136845084.1		MiaB/RimO family radical SAM methylthiotransferase			E5982_RS00380	1287	428	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	79446	80600	-							E5982_RS00385	1155		old_locus_tag=E5982_00385
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	79446	80600	-	WP_136845085.1	WP_136845085.1		toxic anion resistance protein			E5982_RS00385	1155	384	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	80639	81964	-							E5982_RS00390	1326		old_locus_tag=E5982_00390
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	80639	81964	-	WP_136845087.1	WP_136845087.1		5-bromo-4-chloroindolyl phosphate hydrolysis family protein			E5982_RS00390	1326	441	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	82190	83128	+							E5982_RS00395	939		old_locus_tag=E5982_00395
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	82190	83128	+	WP_136845089.1	WP_136845089.1		hypothetical protein			E5982_RS00395	939	312	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	83149	84111	+							E5982_RS00400	963		old_locus_tag=E5982_00400
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	83149	84111	+	WP_136845090.1	WP_136845090.1		PhoH family protein			E5982_RS00400	963	320	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	84112	84591	+					ybeY		E5982_RS00405	480		old_locus_tag=E5982_00405
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	84112	84591	+	WP_136845092.1	WP_136845092.1		rRNA maturation RNase YbeY	ybeY		E5982_RS00405	480	159	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	84598	84987	+							E5982_RS00410	390		old_locus_tag=E5982_00410
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	84598	84987	+	WP_136845093.1	WP_136845093.1		diacylglycerol kinase family protein			E5982_RS00410	390	129	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	85016	85927	+					era		E5982_RS00415	912		old_locus_tag=E5982_00415
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	85016	85927	+	WP_136845095.1	WP_136845095.1		GTPase Era	era		E5982_RS00415	912	303	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	86251	88179	+							E5982_RS00420	1929		old_locus_tag=E5982_00420
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	86251	88179	+	WP_136845096.1	WP_136845096.1		PASTA domain-containing protein			E5982_RS00420	1929	642	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	88188	88925	+					recO		E5982_RS00425	738		old_locus_tag=E5982_00425
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	88188	88925	+	WP_136845098.1	WP_136845098.1		DNA repair protein RecO	recO		E5982_RS00425	738	245	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	89145	89432	+					rpsO		E5982_RS00430	288		old_locus_tag=E5982_00430
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	89145	89432	+	WP_123184494.1	WP_123184494.1		30S ribosomal protein S15	rpsO		E5982_RS00430	288	95	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	89571	91766	+							E5982_RS00435	2196		old_locus_tag=E5982_00435
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	89571	91766	+	WP_136845099.1	WP_136845099.1		polyribonucleotide nucleotidyltransferase			E5982_RS00435	2196	731	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	91778	92545	+					dapB		E5982_RS00440	768		old_locus_tag=E5982_00440
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	91778	92545	+	WP_136845101.1	WP_136845101.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		E5982_RS00440	768	255	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	92620	93510	+					dapA		E5982_RS00445	891		old_locus_tag=E5982_00445
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	92620	93510	+	WP_136845102.1	WP_136845102.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA		E5982_RS00445	891	296	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	93838	95505	+							E5982_RS00450	1668		old_locus_tag=E5982_00450
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	93838	95505	+	WP_235870113.1	WP_235870113.1		ribonuclease J			E5982_RS00450	1668	555	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	95564	98038	+							E5982_RS00455	2475		old_locus_tag=E5982_00455
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	95564	98038	+	WP_169301770.1	WP_169301770.1		DNA translocase FtsK			E5982_RS00455	2475	824	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	98040	99194	+							E5982_RS00460	1155		old_locus_tag=E5982_00460
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	98040	99194	+	WP_136845105.1	WP_136845105.1		helix-turn-helix domain-containing protein			E5982_RS00460	1155	384	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	99230	99727	+							E5982_RS00465	498		old_locus_tag=E5982_00465
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	99230	99727	+	WP_136845107.1	WP_136845107.1		YajQ family cyclic di-GMP-binding protein			E5982_RS00465	498	165	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	99739	101070	+					rimO		E5982_RS00470	1332		old_locus_tag=E5982_00470
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	99739	101070	+	WP_136845108.1	WP_136845108.1		30S ribosomal protein S12 methylthiotransferase RimO	rimO		E5982_RS00470	1332	443	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	101075	102214	+					pgsA		E5982_RS00475	1140		old_locus_tag=E5982_00475
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	101075	102214	+	WP_123184502.1	WP_123184502.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		E5982_RS00475	1140	379	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	102531	103583	+					recA		E5982_RS00480	1053		old_locus_tag=E5982_00480
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	102531	103583	+	WP_123184812.1	WP_123184812.1		recombinase RecA	recA		E5982_RS00480	1053	350	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	103584	104270	+							E5982_RS00485	687		old_locus_tag=E5982_00485
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	103584	104270	+	WP_136845110.1	WP_136845110.1		recombination regulator RecX			E5982_RS00485	687	228	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	104513	106174	+					rny		E5982_RS00490	1662		old_locus_tag=E5982_00490
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	104513	106174	+	WP_123184504.1	WP_123184504.1		ribonuclease Y	rny		E5982_RS00490	1662	553	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	106277	107263	+							E5982_RS00495	987		old_locus_tag=E5982_00495
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	106277	107263	+	WP_235869341.1	WP_235869341.1		ATP-binding protein			E5982_RS00495	987	328	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	107379	107681	+							E5982_RS00500	303		old_locus_tag=E5982_00500
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	107379	107681	+	WP_123184506.1	WP_123184506.1		stage V sporulation protein S			E5982_RS00500	303	100	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	107701	109056	+					miaB		E5982_RS00505	1356		old_locus_tag=E5982_00505
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	107701	109056	+	WP_136845111.1	WP_136845111.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		E5982_RS00505	1356	451	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	109065	110045	+					miaA		E5982_RS00510	981		old_locus_tag=E5982_00510
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	109065	110045	+	WP_136845113.1	WP_136845113.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		E5982_RS00510	981	326	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	110093	111004	+					dapF		E5982_RS00515	912		old_locus_tag=E5982_00515
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	110093	111004	+	WP_211236140.1	WP_211236140.1		diaminopimelate epimerase	dapF		E5982_RS00515	912	303	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	111167	112480	+					hflX		E5982_RS00520	1314		old_locus_tag=E5982_00520
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	111167	112480	+	WP_136845115.1	WP_136845115.1		GTPase HflX	hflX		E5982_RS00520	1314	437	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	112645	113286	-					lexA		E5982_RS00525	642		old_locus_tag=E5982_00525
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	112645	113286	-	WP_136845116.1	WP_136845116.1		transcriptional repressor LexA	lexA		E5982_RS00525	642	213	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	113630	114076	+					nrdR		E5982_RS00530	447		old_locus_tag=E5982_00530
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	113630	114076	+	WP_123184511.1	WP_123184511.1		transcriptional regulator NrdR	nrdR		E5982_RS00530	447	148	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	114089	114526	+					dut		E5982_RS00535	438		old_locus_tag=E5982_00535
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	114089	114526	+	WP_136845118.1	WP_136845118.1		dUTP diphosphatase	dut		E5982_RS00535	438	145	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	114547	115038	+							E5982_RS00540	492		old_locus_tag=E5982_00540
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	114547	115038	+	WP_136845120.1	WP_136845120.1		hypothetical protein			E5982_RS00540	492	163	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	115762	116781	-							E5982_RS00545	1020		old_locus_tag=E5982_00545
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	115762	116781	-	WP_169301771.1	WP_169301771.1		helix-turn-helix transcriptional regulator			E5982_RS00545	1020	339	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	116793	117329	-							E5982_RS09595	537		
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	116793	117329	-	WP_169301772.1	WP_169301772.1		hypothetical protein			E5982_RS09595	537	178	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	117425	118330	-							E5982_RS00550	906		old_locus_tag=E5982_00550
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	117425	118330	-	WP_136845124.1	WP_136845124.1		4Fe-4S binding protein			E5982_RS00550	906	301	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	118945	119658	-							E5982_RS00560	714		old_locus_tag=E5982_00560
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	118945	119658	-	WP_161555253.1	WP_161555253.1		molecular chaperone TorD family protein			E5982_RS00560	714	237	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	119825	120637	-							E5982_RS00565	813		old_locus_tag=E5982_00565
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	119825	120637	-	WP_123184518.1	WP_123184518.1		hypothetical protein			E5982_RS00565	813	270	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	120638	121225	-							E5982_RS00570	588		old_locus_tag=E5982_00570
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	120638	121225	-	WP_123184519.1	WP_123184519.1		4Fe-4S dicluster domain-containing protein			E5982_RS00570	588	195	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	121222	124017	-							E5982_RS00575	2796		old_locus_tag=E5982_00575
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	121222	124017	-	WP_123184520.1	WP_123184520.1		molybdopterin-dependent oxidoreductase			E5982_RS00575	2796	931	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	124092	124778	-							E5982_RS00580	687		old_locus_tag=E5982_00580
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	124092	124778	-	WP_123184521.1	WP_123184521.1		hypothetical protein			E5982_RS00580	687	228	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	125045	126001	+							E5982_RS00585	957		old_locus_tag=E5982_00585
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	125045	126001	+	WP_214646975.1	WP_214646975.1		UbiA family prenyltransferase			E5982_RS00585	957	318	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	126013	126966	-					gluQRS		E5982_RS00590	954		old_locus_tag=E5982_00590
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	126013	126966	-	WP_123184522.1	WP_123184522.1		tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		E5982_RS00590	954	317	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	126950	128296	-							E5982_RS00595	1347		old_locus_tag=E5982_00595
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	126950	128296	-	WP_136845128.1	WP_136845128.1		phenylacetate--CoA ligase			E5982_RS00595	1347	448	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	128297	128731	-							E5982_RS00600	435		old_locus_tag=E5982_00600
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	128297	128731	-	WP_123184524.1	WP_123184524.1		ACT domain-containing protein			E5982_RS00600	435	144	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	128732	129316	-							E5982_RS00605	585		old_locus_tag=E5982_00605
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	128732	129316	-	WP_123184525.1	WP_123184525.1		indolepyruvate oxidoreductase subunit beta			E5982_RS00605	585	194	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	129316	131055	-							E5982_RS00610	1740		old_locus_tag=E5982_00610
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	129316	131055	-	WP_136845129.1	WP_136845129.1		thiamine pyrophosphate-dependent enzyme			E5982_RS00610	1740	579	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	131060	131506	-							E5982_RS00615	447		old_locus_tag=E5982_00615
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	131060	131506	-	WP_123184527.1	WP_123184527.1		FHA domain-containing protein			E5982_RS00615	447	148	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	131534	132964	-							E5982_RS00620	1431		old_locus_tag=E5982_00620
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	131534	132964	-	WP_123184528.1	WP_123184528.1		D-alanyl-D-alanine carboxypeptidase			E5982_RS00620	1431	476	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	132954	133376	-							E5982_RS00625	423		old_locus_tag=E5982_00625
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	132954	133376	-	WP_123184529.1	WP_123184529.1		amino acid-binding protein			E5982_RS00625	423	140	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	133377	134684	-							E5982_RS00630	1308		old_locus_tag=E5982_00630
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	133377	134684	-	WP_136845131.1	WP_136845131.1		phenylacetate--CoA ligase			E5982_RS00630	1308	435	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	134772	135413	-							E5982_RS00635	642		old_locus_tag=E5982_00635
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	134772	135413	-	WP_136845133.1	WP_136845133.1		CDP-alcohol phosphatidyltransferase family protein			E5982_RS00635	642	213	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	135557	135916	-							E5982_RS00640	360		old_locus_tag=E5982_00640
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	135557	135916	-	WP_123184532.1	WP_123184532.1		4Fe-4S binding protein			E5982_RS00640	360	119	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000001.1	135923	137011	-							E5982_RS00645	1089		old_locus_tag=E5982_00645
